bmi_drift,year,group,avg,bmi_avg,nonbmi_avg,delta,percent_increase
-0.2,1,25-44,0.015631384529317074,0.016402013347138363,0.015349941220956788,0.0010520721261815737,6.8539163182280705
-0.2,1,45-64,0.04404587587714871,0.052911070920075416,0.040724756507401635,0.012186314412673782,29.92360288381086
-0.2,1,65-80,0.0458469492269424,0.04018081366147665,0.047962915823742985,-0.00778210216226634,-16.22524825401458
-0.2,1,81+,0.014689119475422166,0.019428793471925394,0.012916663302952266,0.006512130168973129,50.416504760054394
-0.2,1,0-14,0.003095543964463155,0.011831519167061051,0.0,0.011831519167061051,0.0
-0.2,1,15-24,0.011560076830049086,0.027063599458728015,0.006031654120826096,0.021031945337901915,348.6928281461434
-0.2,1,25-44,0.013690715778002306,0.019469008412661002,0.011583588670502952,0.007885419742158051,68.0740655289141
-0.2,1,45-64,0.0441552009454716,0.05296125643358899,0.04086276232273302,0.012098494110855977,29.607626658477937
-0.2,1,65-80,0.04204153703859413,0.05095267142703362,0.03870405908819687,0.012248612338836744,31.64684177162198
-0.2,1,81+,0.01293607813391193,0.006521597356579205,0.015314429416600842,-0.008792832060021637,-57.415342229402334
-0.2,1,0-14,0.003113761267923588,0.011771630370806356,0.0,0.011771630370806356,0.0
-0.2,1,15-24,0.011533616054793548,0.02015519500151164,0.008439327265055157,0.011715867736456482,138.8246642000547
-0.2,1,25-44,0.018931079894644424,0.020606660072535445,0.018322962785688644,0.0022836972868468005,12.463580882402425
-0.2,1,45-64,0.03658200794576947,0.045207739180200934,0.03334889615153738,0.011858843028663552,35.55992670575052
-0.2,1,65-80,0.04461815432815581,0.0499857183661811,0.042604044972722695,0.0073816733934584,17.32622664863048
-0.2,1,81+,0.016478924632461128,0.023850823937554205,0.013732491073880802,0.010118332863673403,73.68169991326971
-0.2,1,0-14,0.0030994777380011465,0.011819632409432066,0.0,0.011819632409432066,0.0
-0.2,1,15-24,0.004431681202581011,0.0,0.006023225557750687,-0.006023225557750687,-100.0
-0.2,1,25-44,0.015045121687679686,0.022545372562281594,0.012314076108453429,0.010231296453828165,83.08618822653315
-0.2,1,45-64,0.04364345525104161,0.055835535467598535,0.03908163559346454,0.016753899874133997,42.868983397756466
-0.2,1,65-80,0.041863922688681096,0.04589590235646774,0.04035143408996756,0.005544468266500182,13.740449110527852
-0.2,1,81+,0.018820983043470588,0.02350025636643309,0.017043379458669804,0.006456876907763283,37.8849565804787
-0.2,1,0-14,0.0031157501168406296,0.0,0.004204065331175247,-0.004204065331175247,-100.0
-0.2,1,15-24,0.0053519820173404216,0.006814542233125489,0.004833311180657088,0.001981231052468401,40.9911751678081
-0.2,1,25-44,0.014813148589596233,0.020564918305862028,0.012720361557570859,0.00784455674829117,61.66929070991913
-0.2,1,45-64,0.04365043473473513,0.04426545802720401,0.043420137575174496,8.453204520295185E-4,1.9468396445450953
-0.2,1,65-80,0.04291351561174192,0.052189081758128635,0.039433128656617925,0.012755953101510707,32.34831608871065
-0.2,1,81+,0.016392866761120804,0.00863166526402106,0.019282529225083358,-0.010650863961062296,-55.235824288067434
-0.2,1,0-14,0.0,0.0,0.0,0.0,0.0
-0.2,1,15-24,0.005340121220751711,0.010112927692566998,0.0036279204759831667,0.006485007216583831,178.7527389179167
-0.2,1,25-44,0.014487088723851488,0.016407227383662504,0.013789248113295445,0.002617979270367059,18.9856564248984
-0.2,1,45-64,0.04235282393681955,0.05282188939096362,0.038420329224342256,0.014401560166621365,37.484218530581614
-0.2,1,65-80,0.045134906476956775,0.050361886124580924,0.043186116066039885,0.007175770058541036,16.615918985555233
-0.2,1,81+,0.022859554414531642,0.021574973031283712,0.0233387253836806,-0.0017637523523968868,-7.557192277647584
-0.2,1,0-14,0.0015439723320158103,0.0,0.002096787721211105,-0.002096787721211105,-100.0
-0.2,1,15-24,0.0035798027528683167,0.0,0.004856667597527956,-0.004856667597527956,-100.0
-0.2,1,25-44,0.016478446192380366,0.022729151169518142,0.014215172826574892,0.008513978342943249,59.89359712198918
-0.2,1,45-64,0.04408823946212348,0.05835825214623324,0.03875493900152857,0.019603313144704673,50.582748030983815
-0.2,1,65-80,0.03956667667203318,0.03946669728325607,0.039603960396039604,-1.37263112783535E-4,-0.3465893597784264
-0.2,1,81+,0.015760349296037732,0.017043033659991477,0.015276259085354087,0.0017667745746373907,11.565492341847383
-0.2,1,0-14,0.004643315946694733,0.0058889346917142685,0.004199210548416897,0.0016897241432973715,40.23909074848362
-0.2,1,15-24,0.007137822428822527,0.01006204930404159,0.006077992803656521,0.00398405650038507,65.54888478953546
-0.2,1,25-44,0.015101633996798453,0.013390603916236624,0.01572350589257102,-0.002332901976334395,-14.837034388346149
-0.2,1,45-64,0.044826239340661066,0.048115785827014125,0.0435946490270467,0.004521136799967433,10.370852618087278
-0.2,1,65-80,0.044261678161054016,0.048056577654408655,0.042844901456726654,0.005211676197682002,12.16405224538979
-0.2,1,81+,0.01584702340077122,0.01490979573579842,0.016203516163007373,-0.0012937204272089535,-7.984195616520051
-0.2,1,0-14,0.003111242474682264,0.0,0.004234148406901662,-0.004234148406901662,-100.0
-0.2,1,15-24,0.006250725530641949,0.00677690431011114,0.006062443164595332,7.144611455158084E-4,11.785036595283248
-0.2,1,25-44,0.01725876087575884,0.02151617299003084,0.0157049855850668,0.005811187404964038,37.002182354689
-0.2,1,45-64,0.04712089989105753,0.05924598644567432,0.04257921809400265,0.016666768351671676,39.14296480239785
-0.2,1,65-80,0.04460572628445987,0.048753208391287516,0.04305860516863729,0.005694603222650222,13.225238486819379
-0.2,1,81+,0.015251592618229174,0.02602020902901253,0.011258001222297274,0.014762207806715257,131.12636528656304
-0.2,1,0-14,0.0046875,0.005917159763313609,0.004246284501061571,0.001670875262252038,39.34911242603549
-0.2,1,15-24,0.00892355193061046,0.016858857643806055,0.006067592985862509,0.010791264657943549,177.8508328275676
-0.2,1,25-44,0.015085107433392394,0.018489224890605418,0.013845025519749742,0.004644199370855678,33.54417342337717
-0.2,1,45-64,0.04073447800272698,0.05004643731924334,0.037252057861263975,0.01279437945797936,34.345430004508316
-0.2,1,65-80,0.043520602028489404,0.04741447434589577,0.042068257757842245,0.005346216588053527,12.708433562492605
-0.2,1,81+,0.02168472750502558,0.019312475859405175,0.022576093529530338,-0.003263617670125162,-14.456077912045473
-0.2,1,0-14,0.009367096512317732,0.011800106200955809,0.00849166755121537,0.003308438649740439,38.961000649005854
-0.2,1,15-24,0.0035716199082093682,0.003408432461910767,0.003629544492166233,-2.2111203025546576E-4,-6.0920049535885035
-0.2,1,25-44,0.01482502354158831,0.017584327192610445,0.01382805375749331,0.003756273435117136,27.164151231923306
-0.2,1,45-64,0.046056539636101,0.05770895450610753,0.041701267934241414,0.016007686571866114,38.386570396632976
-0.2,1,65-80,0.04354133595752865,0.054673112338858194,0.03939445101018628,0.015278661328671918,38.78379044988161
-0.2,1,81+,0.01996007984031936,0.0172529060363605,0.020972646828693806,-0.0037197407923333066,-17.736153298705858
-0.2,1,0-14,0.0015443776930086023,0.0,0.002094635638130747,-0.002094635638130747,-100.0
-0.2,1,15-24,0.004433449489709964,0.00336304018833025,0.004816723664563364,-0.0014536834762331136,-30.179922650075675
-0.2,1,25-44,0.013445433491751637,0.013382471021803132,0.013468315787110823,-8.584476530768903E-5,-0.6373830749487053
-0.2,1,45-64,0.04014768048744007,0.051981305982181966,0.0357130617817932,0.01626824420038877,45.55264485522898
-0.2,1,65-80,0.04276141085319754,0.045701880918036536,0.04165479728894455,0.004047083629091989,9.715768392818735
-0.2,1,81+,0.018722866470856688,0.017154865548741263,0.01931123270035404,-0.0021563671516127776,-11.166387900101505
-0.2,1,0-14,0.012511534070471217,0.03589375448671931,0.004235044997353097,0.031658709489366214,747.5412778176598
-0.2,1,15-24,0.008902975374370114,0.01016053647632595,0.008454514710855596,0.0017060217654703536,20.17882544198335
-0.2,1,25-44,0.015609253822897955,0.016371468623057165,0.01533071340166095,0.001040755221396215,6.788694003525353
-0.2,1,45-64,0.04249314076770941,0.054870212694271836,0.03785741455491398,0.017012798139357854,44.939144258464836
-0.2,1,65-80,0.04076275103710971,0.04728437251488383,0.03832321207475974,0.008961160440124087,23.383114188453025
-0.2,1,81+,0.011721749119403598,0.010805904346134728,0.012062532166752444,-0.0012566278206177172,-10.417612183296953
-0.2,1,0-14,0.004635495534472635,0.01755515243724033,0.0,0.01755515243724033,0.0
-0.2,1,15-24,0.005354370058362633,0.0,0.007291109706897389,-0.007291109706897389,-100.0
-0.2,1,25-44,0.01832107826381806,0.020548860051988617,0.017513134851138354,0.0030357252008502613,17.33399089685499
-0.2,1,45-64,0.04769907794922874,0.055985366583493006,0.04459900618246952,0.011386360401023485,25.530524950349932
-0.2,1,65-80,0.04641511494566701,0.0570166060865227,0.04242134599171978,0.014595260094802921,34.405462046517265
