bmi_drift,year,group,avg,bmi_avg,nonbmi_avg,delta,percent_increase
-0.2,1,45-64,0.6555843248758482,0.8311876907790714,0.5897130815599533,0.24147460921911806,40.94781288899871
-0.2,1,65-80,1.1579768520485203,1.380100255233705,1.0745204504219719,0.30557980481173314,28.43871465561496
-0.2,1,81+,1.1002060703433343,1.390170124214275,0.9922267581666974,0.3979433660475776,40.10609094869035
-0.2,1,0-14,0.01705637908577808,0.03518029903254178,0.010540295549887219,0.02464000348265456,233.76956904133684
-0.2,1,15-24,0.0516864946753999,0.08046131151937776,0.041268646752521634,0.03919266476685613,94.969590357264
-0.2,1,25-44,0.14470074625025006,0.1905074052072024,0.12796671368757415,0.06254069151962827,48.87262454228447
-0.2,1,45-64,0.6653491779600478,0.85211233912253,0.5954066073469915,0.2567057317755386,43.11435724896744
-0.2,1,65-80,1.1401974981513434,1.3559058567502067,1.0593831647549945,0.2965226919952123,27.990126883297183
-0.2,1,81+,1.1000639572068145,1.3572250394170537,1.0035504094165812,0.35367463000047245,35.242338270389716
-0.2,1,0-14,0.017136892613999283,0.023419203747072598,0.014859156424462417,0.008560047322610183,57.607895617263296
-0.2,1,15-24,0.04513194456735279,0.07681774155839818,0.03371016481862728,0.043107576739770906,127.87708684221828
-0.2,1,25-44,0.1601642710472279,0.20739257473284156,0.14287424074683583,0.06451833398600573,45.15742911301146
-0.2,1,45-64,0.6623698846488645,0.8227439155718285,0.6023697268027669,0.2203741887690616,36.58453918970241
-0.2,1,65-80,1.1556387567426736,1.3732692851087878,1.0738326318724358,0.29943665323635194,27.884853220955485
-0.2,1,81+,1.088321473419841,1.234960176241315,1.032852564102564,0.20210761213875095,19.567905349042757
-0.2,1,0-14,0.02188183807439825,0.023744509082274726,0.021216107268638353,0.002528401813636373,11.917369108393672
-0.2,1,15-24,0.04913346435590495,0.09200572480065426,0.03390076761023803,0.058104957190416244,171.39717264947282
-0.2,1,25-44,0.15520087153364193,0.21687514775261843,0.13281500660344275,0.08406014114917569,63.291147061537515
-0.2,1,45-64,0.6741400251254972,0.8478263988179204,0.6090734023019392,0.23875299651598134,39.199379847098136
-0.2,1,65-80,1.1329315326185212,1.4289346913981382,1.0218498265108402,0.407084864887298,39.83803239242214
-0.2,1,81+,1.0969588799777479,1.3201878728896035,1.0127531882970742,0.3074346845925294,30.356328486062356
-0.2,1,0-14,0.0295591026478733,0.0474158368895211,0.023203813863224065,0.024212023026297037,104.34501487133065
-0.2,1,15-24,0.051703081681954734,0.06738544474393532,0.046061164377750034,0.02132428036618528,46.29557384026104
-0.2,1,25-44,0.16476448531625476,0.22563639720210868,0.1426075529738528,0.08302884422825589,58.2219121616085
-0.2,1,45-64,0.6629309996493739,0.8217920708299669,0.6033812286970764,0.21841084213289047,36.19781851757642
-0.2,1,65-80,1.1557647313189656,1.3585275864275204,1.0801786163855358,0.27834897004198456,25.768790996195445
-0.2,1,81+,1.082896821267099,1.286392775754478,1.007070923505464,0.27932185224901396,27.736065626513785
-0.2,1,0-14,0.03104577699818382,0.058750954703013926,0.02109704641350211,0.03765390828951181,178.47952529228598
-0.2,1,15-24,0.05266963640096769,0.09461057611082954,0.03761040473648452,0.05700017137434501,151.55426210835526
-0.2,1,25-44,0.15420770655067764,0.2161863095665003,0.13159321248191527,0.08459309708458505,64.2837844666271
-0.2,1,45-64,0.6719091203850195,0.8690050107372942,0.5979466736865857,0.2710583370507085,45.33152352525403
-0.2,1,65-80,1.1407886481007772,1.3548826904504914,1.0608483074418469,0.2940343830086444,27.716911168731116
-0.2,1,81+,1.0971877680662137,1.3176600394661462,1.0143298007224708,0.30333023874367543,29.90449837199145
-0.2,1,0-14,0.02013100639546588,0.023618327822390175,0.01889129111479608,0.004727036707594096,25.022306198498924
-0.2,1,15-24,0.043781663524513265,0.0674217907227616,0.03525621542763358,0.03216557529512802,91.23377227243985
-0.2,1,25-44,0.15189790271418288,0.21418736294558624,0.1290530127332306,0.08513435021235563,65.96851046657812
