bmi_drift,year,avg,bmi_avg,delta,percent_increase
0.1,23,0.64915,0.5819244351035311,-0.06722556489646885,-10.35593697858258
0.1,23,0.6549499999999999,0.5979852033116078,-0.05696479668839223,-8.697579462308912
0.1,23,0.65165,0.5835819541088807,-0.06806804589111924,-10.445491581542122
0.1,23,0.6423,0.5932490189091121,-0.049050981090887916,-7.636771149134036
0.1,23,0.64315,0.58742291196173,-0.05572708803826994,-8.664710882106807
0.1,23,0.6454,0.5814441434273648,-0.06395585657263514,-9.909491256993363
0.1,23,0.6452,0.5914784494406464,-0.05372155055935364,-8.326340756254435
0.1,23,0.6395500000000001,0.586123517323754,-0.053426482676246015,-8.353761656828397
0.1,23,0.6454,0.5820878297143792,-0.06331217028562076,-9.809756784261047
0.1,23,0.6511,0.5954619531152062,-0.05563804688479383,-8.545238348148343
0.1,23,0.6569,0.5877096123221921,-0.06919038767780797,-10.532864618329729
0.1,23,0.6412,0.5879260502242414,-0.0532739497757586,-8.30847625947576
0.1,23,0.6591,0.6006857932259417,-0.058414206774058244,-8.862722921265098
0.1,23,0.64795,0.5907850089424589,-0.05716499105754107,-8.822438622971074
0.1,23,0.64645,0.5876591576885406,-0.058790842311459354,-9.094414465381595
0.1,23,0.6526,0.595052343502693,-0.05754765649730702,-8.818212763914657
0.1,23,0.6509,0.5946748348499186,-0.0562251651500814,-8.638065009998675
0.1,23,0.65585,0.5932801213027938,-0.06256987869720622,-9.540272729619003
0.1,23,0.6554500000000001,0.6030950659425042,-0.052354934057495875,-7.987632017315716
0.1,23,0.63895,0.5844378696897577,-0.05451213031024225,-8.531517381679665
0.1,23,0.6591,0.58943547672487,-0.06966452327513001,-10.569643950103169
0.1,23,0.64845,0.590024364970454,-0.05842563502954602,-9.010044726585864
0.1,23,0.65185,0.5897393414801249,-0.062110658519875114,-9.528366728522686
0.1,23,0.6597000000000001,0.6016030047655384,-0.058096995234461615,-8.806578025536094
0.1,23,0.65595,0.5880593034500301,-0.06789069654996993,-10.349980417710182
0.1,23,0.6472,0.5977204003013792,-0.049479599698620896,-7.64517918705514
0.1,23,0.65045,0.5947184879780467,-0.05573151202195332,-8.568146978546132
0.1,23,0.6604,0.6077312748898985,-0.05266872511010146,-7.9752763643400115
0.1,23,0.6517499999999999,0.580617949799431,-0.07113205020056892,-10.914008469592474
0.1,23,0.6509,0.5891259185100468,-0.061774081489953184,-9.490564063597052
0.1,23,0.65045,0.5920568231102763,-0.05839317688972369,-8.977350586474541
0.1,23,0.65105,0.5862687851363554,-0.06478121486364463,-9.950267239635146
0.1,23,0.6522,0.5839371838409267,-0.06826281615907323,-10.466546482531925
0.1,23,0.65255,0.5940989238053275,-0.05845107619467252,-8.957332954512687
0.1,23,0.64245,0.5759441606502038,-0.06650583934979612,-10.35190899677736
0.1,23,0.6553,0.6016729935834986,-0.05362700641650146,-8.183581018846553
0.1,23,0.657,0.5968455334152754,-0.0601544665847247,-9.1559309870205
0.1,23,0.6486500000000001,0.5843313138376917,-0.06431868616230832,-9.915776792154219
0.1,23,0.65825,0.5952193988127021,-0.06303060118729781,-9.575480620933963
0.1,23,0.64915,0.6052203051188377,-0.04392969488116226,-6.767264096304748
0.1,23,0.6526500000000001,0.5913444102674313,-0.06130558973256864,-9.393333292357099
0.1,23,0.6412,0.5911437267971319,-0.05005627320286811,-7.806655209430458
0.1,23,0.6517000000000001,0.5867491274949722,-0.06495087250502776,-9.966376017343526
0.1,23,0.6515,0.5856976732450656,-0.06580232675493436,-10.100126900220163
0.1,23,0.6443,0.5889079473985135,-0.055392052601486566,-8.597245475940795
0.1,23,0.6527,0.5959531611939664,-0.05674683880603362,-8.694168654210754
0.1,23,0.6524,0.5854806189206344,-0.06691938107936564,-10.25741586133747
0.1,23,0.6415500000000001,0.5715280038618274,-0.07002199613817262,-10.914503333827852
0.1,23,0.6466999999999999,0.5927175612881833,-0.05398243871181669,-8.347369524016813
0.1,23,0.6543,0.5940607381692434,-0.06023926183075659,-9.20667305987416
0.1,23,0.6514,0.5969607030770835,-0.05443929692291651,-8.357276162560101
0.1,23,0.66015,0.606434797614152,-0.053715202385848024,-8.136817751397107
0.1,23,0.64475,0.5900306784568187,-0.05471932154318135,-8.486905241284425
0.1,23,0.66195,0.6018532011774755,-0.060096798822524555,-9.078751993734357
0.1,23,0.64655,0.5778513122997698,-0.0686986877002302,-10.62542536543658
0.1,23,0.6444,0.5837343750700795,-0.06066562492992051,-9.414280715381828
0.1,23,0.64795,0.5986500676310962,-0.04929993236890383,-7.608601337897037
0.1,23,0.65125,0.6025290763125085,-0.04872092368749144,-7.481139913626322
0.1,23,0.64995,0.5949815961935542,-0.05496840380644587,-8.457328072381854
0.1,23,0.65255,0.5866202655523233,-0.0659297344476767,-10.103399654842804
0.1,23,0.6472,0.5850619849757157,-0.06213801502428429,-9.601053001280013
0.1,23,0.654,0.6060409172838165,-0.04795908271618349,-7.333193075869038
0.1,23,0.6542,0.5875314268812434,-0.06666857311875664,-10.190854955480988
0.1,23,0.6495,0.5896391497997019,-0.05986085020029813,-9.216451147082083
0.1,23,0.64315,0.5856632071712029,-0.057486792828797054,-8.938318095125098
0.1,23,0.6402,0.5832150964018272,-0.05698490359817279,-8.901109590467481
0.1,23,0.65035,0.5997510847993542,-0.050598915200645786,-7.780259122110522
0.1,23,0.6522,0.5866851392900818,-0.0655148607099182,-10.045210167114105
0.1,23,0.6601,0.5901781181320067,-0.06992188186799335,-10.592619583092466
0.1,23,0.64885,0.5915299094128903,-0.05732009058710971,-8.834105045404906
0.1,23,0.6475,0.588344722940065,-0.05915527705993495,-9.135950125086477
0.1,23,0.6556000000000001,0.5855408271058241,-0.07005917289417589,-10.686267982638176
0.1,23,0.65815,0.6003349873707969,-0.057815012629203015,-8.784473543903825
0.1,23,0.6517499999999999,0.5903813444425272,-0.06136865555747281,-9.415980906401655
0.1,23,0.65725,0.5875434082665678,-0.06970659173343216,-10.605795623192416
0.1,23,0.65185,0.5774781290514714,-0.07437187094852857,-11.409353524358146
0.1,23,0.6437,0.5901364508436284,-0.05356354915637156,-8.321197631873789
0.1,23,0.65335,0.5794047932578351,-0.07394520674216488,-11.317855168311763
0.1,23,0.66605,0.6016200047054079,-0.0644299952945921,-9.673447232879228
0.1,23,0.64435,0.5864252137087111,-0.05792478629128876,-8.989646355441728
0.1,23,0.65705,0.5889157286163229,-0.06813427138367706,-10.369723975903977
0.1,23,0.64395,0.5844179848837717,-0.05953201511622822,-9.244819491610878
0.1,23,0.6557499999999999,0.5972074244378399,-0.058542575562160054,-8.92757538119101
0.1,23,0.6557499999999999,0.5823497050233253,-0.07340029497667472,-11.193335108909597
0.1,23,0.6445000000000001,0.5909948543943562,-0.05350514560564382,-8.30180692096878
0.1,23,0.65805,0.5903578252406283,-0.06769217475937174,-10.286782882664191
0.1,23,0.6493,0.5921039359276968,-0.057196064072303175,-8.808880959849564
0.1,23,0.6384,0.5896291274319535,-0.048770872568046436,-7.639547708027328
0.1,23,0.64815,0.5937232089555589,-0.05442679104444119,-8.39725234042138
0.1,23,0.64365,0.589644990652927,-0.05400500934707306,-8.390431033492273
0.1,23,0.6508,0.596039912167254,-0.05476008783274599,-8.414272869198836
0.1,23,0.65005,0.587251140570722,-0.06279885942927793,-9.660619864514718
0.1,23,0.6437499999999999,0.5737539517051188,-0.06999604829488124,-10.87317255066116
0.1,23,0.6456,0.5877598178280428,-0.05784018217195727,-8.959136024156955
0.1,23,0.64685,0.5960994798410401,-0.05075052015895993,-7.845794258168038
0.1,23,0.64015,0.5793393604640091,-0.06081063953599086,-9.499435997186733
0.1,23,0.6469,0.5894431505114335,-0.05745684948856647,-8.881875017555496
0.1,23,0.66675,0.6153587632330701,-0.051391236766929874,-7.707722049783261
0.1,23,0.6509499999999999,0.596550106738699,-0.05439989326130098,-8.357000270573922
0.1,23,0.64855,0.5839357267986227,-0.0646142732013773,-9.962882306896514
0.1,23,0.66345,0.6115536599134416,-0.05189634008655837,-7.822193094665519
0.1,23,0.6394000000000001,0.5710878910540024,-0.06831210894599768,-10.683783069439734
0.1,23,0.6507,0.6008359456635318,-0.04986405433646812,-7.663140362143562
0.1,23,0.6546,0.5890511325062568,-0.06554886749374315,-10.013575846890188
0.1,23,0.6525000000000001,0.5867923028434964,-0.06570769715650371,-10.070145158084864
0.1,23,0.6517000000000001,0.5981440387331047,-0.053555961266895345,-8.217885724550456
0.1,23,0.6475,0.5975156517522908,-0.0499843482477092,-7.719590462966675
0.1,23,0.65055,0.5990104280487053,-0.051539571951294674,-7.922461294488459
0.1,23,0.66365,0.5950505518261335,-0.06859944817386643,-10.336690751731547
0.1,23,0.64725,0.5797703368617194,-0.06747966313828055,-10.425594922870696
0.1,23,0.64885,0.5914189224854869,-0.057431077514513186,-8.851210220314897
0.1,23,0.6478,0.5938745885842361,-0.053925411415763846,-8.324392006138293
0.1,23,0.64435,0.5903333198912084,-0.05401668010879156,-8.383127199315831
0.1,23,0.6514,0.582776877945734,-0.06862312205426603,-10.53471324136721
0.1,23,0.6597999999999999,0.5928574155458892,-0.06694258445411076,-10.145890338604236
0.1,23,0.6446000000000001,0.578159803145279,-0.06644019685472097,-10.307197774545607
0.1,23,0.66025,0.6100198334883409,-0.050230166511659124,-7.60774956632474
0.1,23,0.64425,0.5891318464287036,-0.0551181535712964,-8.555398303654849
0.1,23,0.63575,0.5785315698692869,-0.05721843013071319,-9.000146304477108
0.1,23,0.6487999999999999,0.5954474874692753,-0.053352512530724636,-8.223260254427345
0.1,23,0.6521,0.578691778029648,-0.07340822197035198,-11.25720318514829
0.1,23,0.65645,0.6086570536963306,-0.047792946303669426,-7.280515850966474
0.1,23,0.65615,0.6001395360817238,-0.05601046391827619,-8.536228593808758
0.1,23,0.6536,0.5966768894394799,-0.056923110560520074,-8.709166242429633
0.1,23,0.6318,0.5845987312963704,-0.04720126870362959,-7.470919389621655
0.1,23,0.64145,0.5808588998323906,-0.060591100167609394,-9.44595840168515
0.1,23,0.6514,0.5906065540517066,-0.060793445948293355,-9.332736559455535
0.1,23,0.6514,0.6030848472972594,-0.048315152702740546,-7.417125069502695
0.1,23,0.6494500000000001,0.5948711971614737,-0.05457880283852631,-8.403849848106294
0.1,23,0.65445,0.591127382747987,-0.06332261725201291,-9.675699786387481
0.1,23,0.66765,0.6122673417766975,-0.05538265822330252,-8.295163367528268
0.1,23,0.64885,0.5918194804816186,-0.05703051951838145,-8.789476692360553
0.1,23,0.65855,0.5951573844452239,-0.06339261555477613,-9.626089978707174
0.1,23,0.64625,0.5879037706738316,-0.05834622932616839,-9.028430069813286
0.1,23,0.66045,0.59497754102887,-0.06547245897112995,-9.913310465762725
0.1,23,0.6454,0.5908568432515275,-0.054543156748472404,-8.451062402924137
0.1,23,0.6513,0.5839437333387143,-0.06735626666128569,-10.341818925423873
0.1,23,0.6526500000000001,0.6021545369403604,-0.050495463059639645,-7.736989666688066
